timestamp_us,channel,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,fsr_heel_left,fsr_fore_left,fsr_heel_right,fsr_fore_right,gait_phase
7725000,3,0.823555,0.567236,0.0,0.0,69.115,0.0,0.0,-106,-6,16277,141.001,-0.267,0.449,0,0,1704,1888,1
7725000,4,0.800795,0.598939,0.0,0.0,73.588,0.0,0.0,117,-40,16385,143.616,-0.287,-0.259,0,0,1704,1888,1
7725000,5,0.991114,0.133014,0.0,0.0,15.288,0.0,0.0,81,204,16379,28.886,0.143,0.876,0,0,1704,1888,1
7730000,0,0.974656,0.223708,0.0,0.0,25.854,0.0,0.0,-16,-25,16438,50.192,-0.559,-0.24,0,0,1586,1787,1
7730000,1,0.998155,0.060709,0.0,0.0,6.961,0.0,0.0,-65,130,16438,10.83,0.119,1.429,0,0,1586,1787,1
7730000,2,0.999983,0.005753,0.0,0.0,0.659,0.0,0.0,-60,27,16441,1.521,-0.956,-0.134,0,0,1586,1787,1
7730000,3,0.823403,0.567457,0.0,0.0,69.146,0.0,0.0,32,87,16470,139.296,-0.296,-0.917,0,0,1586,1787,1
7730000,4,0.803655,0.595096,0.0,0.0,73.039,0.0,0.0,-8,45,16496,149.813,-0.602,0.622,0,0,1586,1787,1
7730000,5,0.992179,0.12482,0.0,0.0,14.341,0.0,0.0,142,-52,16545,28.355,-0.579,-1.345,0,0,1586,1787,1
7735000,0,0.974633,0.223811,0.0,0.0,25.866,0.0,0.0,20,18,16292,51.408,-0.543,-0.37,0,0,1467,1681,1
7735000,1,0.997816,0.06606,0.0,0.0,7.575,0.0,0.0,-61,-44,16461,16.32,-0.939,0.967,0,0,1467,1681,1
7735000,2,0.9999,0.014134,0.0,0.0,1.62,0.0,0.0,99,96,16486,3.724,0.639,0.304,0,0,1467,1681,1
7735000,3,0.823463,0.56737,0.0,0.0,69.134,0.0,0.0,-35,132,16412,138.787,-0.82,-1.132,0,0,1467,1681,1
7735000,4,0.806834,0.590778,0.0,0.0,72.425,0.0,0.0,-73,54,16422,145.051,0.135,-1.025,0,0,1467,1681,1
7735000,5,0.993191,0.1165,0.0,0.0,13.38,0.0,0.0,-237,-99,16395,25.484,-0.403,0.937,0,0,1467,1681,1
7740000,0,0.974525,0.224279,0.0,0.0,25.921,0.0,0.0,49,0,16321,53.087,0.105,0.508,0,0,1349,1570,1
7740000,1,0.997407,0.071968,0.0,0.0,8.254,0.0,0.0,-201,52,16178,17.759,0.734,-1.12,0,0,1349,1570,1
7740000,2,0.999744,0.022616,0.0,0.0,2.592,0.0,0.0,-22,-109,16392,5.594,0.224,-0.702,0,0,1349,1570,1
7740000,3,0.823735,0.566975,0.0,0.0,69.079,0.0,0.0,-69,55,16335,138.121,-0.014,0.888,0,0,1349,1570,1
7740000,4,0.810318,0.58599,0.0,0.0,71.746,0.0,0.0,-148,76,16330,144.336,0.373,0.057,0,0,1349,1570,1
7740000,5,0.994143,0.108071,0.0,0.0,12.408,0.0,0.0,-67,13,16205,24.01,-0.361,0.112,0,0,1349,1570,1
7745000,0,0.974334,0.225109,0.0,0.0,26.019,0.0,0.0,-103,135,16430,53.517,-0.262,2.077,0,0,1233,1456,1
7745000,1,0.99692,0.07842,0.0,0.0,8.996,0.0,0.0,71,59,16117,19.384,-0.875,1.285,0,0,1233,1456,1
7745000,2,0.999514,0.03118,0.0,0.0,3.574,0.0,0.0,40,48,16455,6.641,-0.497,0.431,0,0,1233,1456,1
7745000,3,0.824218,0.566272,0.0,0.0,68.981,0.0,0.0,185,98,16419,136.153,0.298,0.501,0,0,1233,1456,1
7745000,4,0.814093,0.580735,0.0,0.0,71.004,0.0,0.0,-108,-32,16292,140.169,-0.583,-0.568,0,0,1233,1456,1
7745000,5,0.995033,0.099549,0.0,0.0,11.426,0.0,0.0,101,31,16405,26.949,0.64,-0.164,0,0,1233,1456,1
7750000,0,0.974057,0.226301,0.0,0.0,26.159,0.0,0.0,2,-18,16394,50.814,0.416,0.291,0,0,1118,1339,1
7750000,1,0.996346,0.085403,0.0,0.0,9.798,0.0,0.0,15,114,16267,21.065,-0.2,-1.927,0,0,1118,1339,1
7750000,2,0.999207,0.039811,0.0,0.0,4.563,0.0,0.0,-76,-75,16469,6.885,-0.417,-0.4,0,0,1118,1339,1
7750000,3,0.824911,0.565263,0.0,0.0,68.841,0.0,0.0,6,147,16365,137.392,-0.552,0.206,0,0,1118,1339,1
7750000,4,0.818142,0.575016,0.0,0.0,70.202,0.0,0.0,-77,106,16355,138.787,1.02,0.231,0,0,1118,1339,1
7750000,5,0.995855,0.090953,0.0,0.0,10.437,0.0,0.0,83,-16,16374,23.533,1.244,-0.26,0,0,1118,1339,1
7755000,0,0.973696,0.227852,0.0,0.0,26.341,0.0,0.0,64,-5,16508,53.663,0.296,0.087,0,0,1007,1220,1
7755000,1,0.995675,0.092902,0.0,0.0,10.661,0.0,0.0,64,-118,16419,21.571,-0.657,-0.114,0,0,1007,1220,1
7755000,2,0.998824,0.048489,0.0,0.0,5.559,0.0,0.0,-98,96,16506,10.766,-0.267,0.483,0,0,1007,1220,1
7755000,3,0.82581,0.563949,0.0,0.0,68.659,0.0,0.0,68,35,16450,140.129,-0.078,1.095,0,0,1007,1220,1
7755000,4,0.822448,0.568841,0.0,0.0,69.339,0.0,0.0,104,-85,16265,139.639,-0.65,0.06,0,0,1007,1220,1
7755000,5,0.996608,0.082299,0.0,0.0,9.441,0.0,0.0,17,-20,16540,20.469,-0.341,-1.3,0,0,1007,1220,1
7760000,0,0.973248,0.229759,0.0,0.0,26.566,0.0,0.0,-150,-75,16474,53.329,1.0,-0.935,0,0,898,1102,1
7760000,1,0.994897,0.100899,0.0,0.0,11.582,0.0,0.0,-56,-83,16613,22.3,0.864,-0.864,0,0,898,1102,1
7760000,2,0.998363,0.057196,0.0,0.0,6.558,0.0,0.0,-84,-5,16444,14.972,0.206,1.161,0,0,898,1102,1
7760000,3,0.826912,0.562331,0.0,0.0,68.434,0.0,0.0,50,184,16288,136.676,-0.265,-0.508,0,0,898,1102,1
7760000,4,0.826992,0.562214,0.0,0.0,68.418,0.0,0.0,-46,31,16506,136.218,-1.264,-1.27,0,0,898,1102,1
7760000,5,0.997287,0.073605,0.0,0.0,8.442,0.0,0.0,-59,-21,16473,19.66,-0.654,0.087,0,0,898,1102,1
7765000,0,0.972712,0.232016,0.0,0.0,26.832,0.0,0.0,86,3,16418,54.14,-2.258,-0.362,0,0,793,984,0
7765000,1,0.994,0.109379,0.0,0.0,12.559,0.0,0.0,74,-41,16500,22.823,-0.089,-0.144,0,0,793,984,0
7765000,2,0.997825,0.065916,0.0,0.0,7.559,0.0,0.0,98,59,16411,12.787,-0.651,0.489,0,0,793,984,0
7765000,3,0.828215,0.560411,0.0,0.0,68.168,0.0,0.0,44,-131,16426,135.075,0.369,0.164,0,0,793,984,0
7765000,4,0.831756,0.555142,0.0,0.0,67.441,0.0,0.0,-131,-10,16199,135.038,0.227,-1.426,0,0,793,984,0
7765000,5,0.997892,0.06489,0.0,0.0,7.441,0.0,0.0,29,-86,16415,15.927,-0.022,1.157,0,0,793,984,0
7770000,0,0.972087,0.23462,0.0,0.0,27.138,0.0,0.0,-54,76,16407,51.717,-1.512,0.278,4,0,693,869,0
7770000,1,0.992975,0.118321,0.0,0.0,13.59,0.0,0.0,53,-64,16194,25.268,-0.493,-1.017,4,0,693,869,0
7770000,2,0.997211,0.07463,0.0,0.0,8.56,0.0,0.0,108,-61,16526,18.131,-0.39,0.501,4,0,693,869,0
7770000,3,0.829712,0.558191,0.0,0.0,67.862,0.0,0.0,-6,130,16317,136.459,0.13,-1.428,4,0,693,869,0
7770000,4,0.836719,0.547633,0.0,0.0,66.41,0.0,0.0,-139,-8,16305,134.684,-0.44,0.826,4,0,693,869,0
7770000,5,0.998421,0.056171,0.0,0.0,6.44,0.0,0.0,68,78,16422,14.73,0.978,0.265,4,0,693,869,0
7775000,0,0.971372,0.237563,0.0,0.0,27.486,0.0,0.0,78,94,16291,54.624,1.789,1.175,18,0,598,756,0
7775000,1,0.991812,0.127706,0.0,0.0,14.674,0.0,0.0,53,-122,16374,29.121,0.855,0.317,18,0,598,756,0
7775000,2,0.996523,0.083319,0.0,0.0,9.559,0.0,0.0,49,8,16466,20.363,0.491,-0.505,18,0,598,756,0
7775000,3,0.831399,0.555675,0.0,0.0,67.514,0.0,0.0,-54,-81,16272,133.171,-0.369,-0.695,18,0,598,756,0
7775000,4,0.84186,0.539696,0.0,0.0,65.326,0.0,0.0,-54,34,16504,132.262,-0.603,0.146,18,0,598,756,0
7775000,5,0.998873,0.047466,0.0,0.0,5.441,0.0,0.0,81,113,16299,11.838,-0.239,0.338,18,0,598,756,0
7780000,0,0.970565,0.24084,0.0,0.0,27.872,0.0,0.0,-10,172,16368,58.013,-0.602,-0.309,41,0,508,649,0
7780000,1,0.9905,0.137514,0.0,0.0,15.808,0.0,0.0,-131,-42,16273,32.625,0.769,-0.606,41,0,508,649,0
7780000,2,0.995762,0.091967,0.0,0.0,10.554,0.0,0.0,57,-53,16402,21.86,0.502,1.033,41,0,508,649,0
7780000,3,0.83327,0.552866,0.0,0.0,67.128,0.0,0.0,130,53,16380,136.306,-0.328,0.748,41,0,508,649,0
7780000,4,0.847159,0.531339,0.0,0.0,64.192,0.0,0.0,-68,-76,16376,128.899,-0.778,-0.175,41,0,508,649,0
7780000,5,0.999247,0.038792,0.0,0.0,4.446,0.0,0.0,-7,6,16150,8.376,0.618,-1.758,41,0,508,649,0
7785000,0,0.969664,0.244443,0.0,0.0,28.298,0.0,0.0,-251,-84,16271,55.717,0.176,-0.907,71,0,425,546,0
7785000,1,0.989029,0.147722,0.0,0.0,16.99,0.0,0.0,-85,-37,16544,30.76,0.159,-0.148,71,0,425,546,0
7785000,2,0.994931,0.100556,0.0,0.0,11.542,0.0,0.0,9,139,16463,21.782,-1.126,0.469,71,0,425,546,0
7785000,3,0.835318,0.549767,0.0,0.0,66.702,0.0,0.0,18,151,16268,133.124,0.898,-0.101,71,0,425,546,0
7785000,4,0.852594,0.522574,0.0,0.0,63.01,0.0,0.0,142,95,16535,127.447,-0.097,-1.056,71,0,425,546,0
7785000,5,0.999545,0.030169,0.0,0.0,3.458,0.0,0.0,-35,139,16240,5.693,-1.119,0.693,71,0,425,546,0
7790000,0,0.968667,0.248365,0.0,0.0,28.762,0.0,0.0,123,-64,16427,55.522,0.939,-0.46,111,0,347,450,0
7790000,1,0.98739,0.158306,0.0,0.0,18.217,0.0,0.0,109,-91,16270,37.836,-0.803,-0.508,111,0,347,450,0
7790000,2,0.994034,0.109067,0.0,0.0,12.523,0.0,0.0,45,-240,16278,25.372,1.179,0.786,111,0,347,450,0
7790000,3,0.837535,0.546383,0.0,0.0,66.238,0.0,0.0,104,-145,16329,132.77,0.544,0.598,111,0,347,450,0
7790000,4,0.858142,0.513412,0.0,0.0,61.783,0.0,0.0,88,64,16530,123.287,0.067,0.292,111,0,347,450,0
7790000,5,0.999766,0.021613,0.0,0.0,2.477,0.0,0.0,-60,-137,16428,4.459,-1.373,0.346,111,0,347,450,0
7795000,0,0.967572,0.252596,0.0,0.0,29.262,0.0,0.0,-126,28,16383,59.739,1.087,0.097,158,0,277,361,0
7795000,1,0.985574,0.169244,0.0,0.0,19.488,0.0,0.0,-197,-82,16375,38.665,0.944,-0.788,158,0,277,361,0
7795000,2,0.993075,0.117485,0.0,0.0,13.494,0.0,0.0,165,-65,16383,26.052,-0.154,0.399,158,0,277,361,0
7795000,3,0.839915,0.542718,0.0,0.0,65.738,0.0,0.0,-239,-25,16318,132.382,-0.568,-0.529,158,0,277,361,0
7795000,4,0.863781,0.503867,0.0,0.0,60.512,0.0,0.0,3,-52,16412,120.801,-0.306,-0.66,158,0,277,361,0
7795000,5,0.999914,0.013142,0.0,0.0,1.506,0.0,0.0,-22,-97,16556,3.858,0.412,0.179,158,0,277,361,0
7800000,0,0.966378,0.257126,0.0,0.0,29.799,0.0,0.0,151,34,16422,57.625,-0.37,0.135,214,0,214,280,0
7800000,1,0.983573,0.180509,0.0,0.0,20.799,0.0,0.0,-38,150,16328,42.713,0.251,0.385,214,0,214,280,0
7800000,2,0.992057,0.125791,0.0,0.0,14.453,0.0,0.0,140,-85,16346,29.365,0.358,0.364,214,0,214,280,0
7800000,3,0.842449,0.538777,0.0,0.0,65.201,0.0,0.0,6,151,16434,129.735,-0.399,-0.754,214,0,214,280,0
7800000,4,0.86949,0.493951,0.0,0.0,59.201,0.0,0.0,61,-13,16368,118.531,0.524,0.407,214,0,214,280,0
7800000,5,0.999989,0.004774,0.0,0.0,0.547,0.0,0.0,-33,-117,16637,0.167,0.736,0.385,214,0,214,280,0
7805000,0,0.965083,0.261946,0.0,0.0,30.371,0.0,0.0,74,16,16420,61.628,-0.556,0.314,277,0,158,209,0
7805000,1,0.98138,0.192077,0.0,0.0,22.148,0.0,0.0,34,57,16605,45.673,-1.012,0.267,277,0,158,209,0
7805000,2,0.990985,0.133969,0.0,0.0,15.398,0.0,0.0,-86,28,16281,31.947,-1.555,-1.479,277,0,158,209,0
7805000,3,0.845127,0.534565,0.0,0.0,64.629,0.0,0.0,-44,15,16387,128.722,-1.448,-0.682,277,0,158,209,0
7805000,4,0.875245,0.48368,0.0,0.0,57.852,0.0,0.0,-106,-81,16330,114.365,-0.585,1.265,277,0,158,209,0
7805000,5,0.999994,-0.003474,-0.0,-0.0,-0.398,-0.0,0.0,-75,43,16392,1.815,0.275,-1.081,277,0,158,209,0
7810000,0,0.963684,0.267045,0.0,0.0,30.977,0.0,0.0,128,130,16421,58.298,-0.17,0.763,347,0,111,147,0
7810000,1,0.978988,0.203919,0.0,0.0,23.532,0.0,0.0,256,-14,16274,47.408,0.095,-2.233,347,0,111,147,0
7810000,2,0.989866,0.142003,0.0,0.0,16.328,0.0,0.0,-54,45,16375,32.734,-0.595,1.463,347,0,111,147,0
7810000,3,0.847942,0.530089,0.0,0.0,64.023,0.0,0.0,-194,-15,16430,129.652,-0.329,0.996,347,0,111,147,0
7810000,4,0.881025,0.47307,0.0,0.0,56.468,0.0,0.0,13,-155,16363,115.263,-0.616,-0.122,347,0,111,147,0
7810000,5,0.999933,-0.011585,-0.0,-0.0,-1.328,-0.0,0.0,-78,-314,16264,-3.662,0.11,0.311,347,0,111,147,0
7815000,0,0.962181,0.272411,0.0,0.0,31.616,0.0,0.0,37,-52,16357,63.472,-0.334,0.227,425,0,71,95,0
7815000,1,0.976391,0.21601,0.0,0.0,24.95,0.0,0.0,113,35,16447,49.069,0.75,-0.04,425,0,71,95,0
7815000,2,0.988705,0.149877,0.0,0.0,17.24,0.0,0.0,-151,-8,16344,35.307,0.517,-0.974,425,0,71,95,0
7815000,3,0.850883,0.525356,0.0,0.0,63.384,0.0,0.0,127,61,16289,127.859,-0.5,-0.079,425,0,71,95,0
7815000,4,0.886808,0.462139,0.0,0.0,55.05,0.0,0.0,41,104,16389,109.35,-1.113,0.617,425,0,71,95,0
7815000,5,0.999809,-0.019543,-0.0,-0.0,-2.24,-0.0,0.0,31,-76,16323,-4.796,-0.002,0.331,425,0,71,95,0
7820000,0,0.960572,0.278033,0.0,0.0,32.286,0.0,0.0,57,166,16483,64.105,-0.669,-0.472,508,0,41,54,0
7820000,1,0.973586,0.228322,0.0,0.0,26.397,0.0,0.0,-35,132,16361,50.225,-1.869,-1.282,508,0,41,54,0
7820000,2,0.987507,0.157575,0.0,0.0,18.132,0.0,0.0,-66,117,16246,37.924,0.699,0.798,508,0,41,54,0
7820000,3,0.85394,0.520372,0.0,0.0,62.714,0.0,0.0,-76,-91,16538,124.701,0.034,0.852,508,0,41,54,0
7820000,4,0.892572,0.450904,0.0,0.0,53.603,0.0,0.0,52,2,16476,105.266,1.032,-0.286,508,0,41,54,0
7820000,5,0.999626,-0.027332,-0.0,-0.0,-3.132,-0.0,0.0,-203,49,16373,-5.356,-1.438,-0.151,508,0,41,54,0
7825000,0,0.958855,0.283897,0.0,0.0,32.986,0.0,0.0,-211,138,16540,67.232,0.593,0.929,598,0,18,24,0
7825000,1,0.970569,0.240825,0.0,0.0,27.87,0.0,0.0,30,-86,16490,55.175,-0.315,0.723,598,0,18,24,0
7825000,2,0.98628,0.165083,0.0,0.0,19.004,0.0,0.0,-135,88,16424,38.965,-0.512,-0.802,598,0,18,24,0
7825000,3,0.857104,0.515144,0.0,0.0,62.014,0.0,0.0,163,178,16241,126.222,0.29,0.851,598,0,18,24,0
7825000,4,0.898298,0.439387,0.0,0.0,52.13,0.0,0.0,114,-220,16588,105.562,-0.458,0.249,598,0,18,24,0
7825000,5,0.99939,-0.034935,-0.0,-0.0,-4.004,-0.0,0.0,74,57,16259,-7.402,0.525,0.235,598,0,18,24,0
7830000,0,0.95703,0.28999,0.0,0.0,33.715,0.0,0.0,161,6,16424,66.746,1.213,0.114,693,0,4,6,0
7830000,1,0.967338,0.25349,0.0,0.0,29.368,0.0,0.0,75,-213,16466,59.431,0.447,-1.54,693,0,4,6,0
7830000,2,0.98503,0.172385,0.0,0.0,19.853,0.0,0.0,-6,-34,16538,37.397,0.774,-1.381,693,0,4,6,0
7830000,3,0.860363,0.509682,0.0,0.0,61.285,0.0,0.0,69,0,16369,124.731,0.144,0.146,693,0,4,6,0
7830000,4,0.903964,0.427608,0.0,0.0,50.632,0.0,0.0,46,-16,16598,100.014,-1.442,-1.819,693,0,4,6,0
7830000,5,0.999103,-0.042338,-0.0,-0.0,-4.853,-0.0,0.0,-8,189,16414,-11.032,0.023,-0.832,693,0,4,6,0
7835000,0,0.955095,0.296299,0.0,0.0,34.471,0.0,0.0,139,350,16510,71.401,-0.375,0.697,793,0,0,0,0
7835000,1,0.963893,0.26629,0.0,0.0,30.887,0.0,0.0,-159,-70,16347,64.141,0.031,0.379,793,0,0,0,0
7835000,2,0.983764,0.179467,0.0,0.0,20.677,0.0,0.0,-41,165,16405,42.576,0.304,0.861,793,0,0,0,0
7835000,3,0.863708,0.503993,0.0,0.0,60.529,0.0,0.0,36,-56,16445,120.04,-1.146,-0.466,793,0,0,0,0
7835000,4,0.909553,0.415588,0.0,0.0,49.113,0.0,0.0,86,-82,16370,100.102,0.817,1.532,793,0,0,0,0
7835000,5,0.998773,-0.049525,-0.0,-0.0,-5.677,-0.0,0.0,1,38,16456,-14.2,0.492,0.027,793,0,0,0,0
7840000,0,0.953051,0.30281,0.0,0.0,35.253,0.0,0.0,-37,-47,16373,73.88,0.718,-0.682,898,0,0,0,0
7840000,1,0.960235,0.279194,0.0,0.0,32.424,0.0,0.0,-109,-13,16141,63.205,-0.092,-1.549,898,0,0,0,0
7840000,2,0.98249,0.186317,0.0,0.0,21.476,0.0,0.0,80,-27,16365,43.292,-0.336,-0.924,898,0,0,0,0
7840000,3,0.867127,0.498087,0.0,0.0,59.747,0.0,0.0,-113,-130,16480,120.1,0.165,-0.578,898,0,0,0,0
7840000,4,0.915045,0.403352,0.0,0.0,47.576,0.0,0.0,-47,110,16341,93.853,-0.552,0.219,898,0,0,0,0
7840000,5,0.998404,-0.056482,-0.0,-0.0,-6.476,-0.0,0.0,17,30,16501,-11.517,-0.28,0.327,898,0,0,0,0
7845000,0,0.950897,0.309509,0.0,0.0,36.059,0.0,0.0,-90,-198,16458,71.938,-0.022,-0.229,1007,0,0,0,0
7845000,1,0.956365,0.292174,0.0,0.0,33.976,0.0,0.0,-195,-3,16338,67.326,-0.057,0.67,1007,0,0,0,0
7845000,2,0.981214,0.19292,0.0,0.0,22.247,0.0,0.0,-51,127,16281,45.257,0.443,-0.641,1007,0,0,0,0
7845000,3,0.87061,0.491973,0.0,0.0,58.941,0.0,0.0,-43,-64,16301,117.125,-0.249,-1.145,1007,0,0,0,0
7845000,4,0.920424,0.390922,0.0,0.0,46.024,0.0,0.0,-113,169,16420,92.597,0.724,-0.963,1007,0,0,0,0
7845000,5,0.998001,-0.063196,-0.0,-0.0,-7.247,-0.0,0.0,-120,15,16390,-13.662,-0.327,-0.235,1007,0,0,0,0
7850000,0,0.948633,0.316379,0.0,0.0,36.888,0.0,0.0,-79,-75,16440,73.455,1.016,-0.923,1118,0,0,0,0
7850000,1,0.952289,0.305198,0.0,0.0,35.54,0.0,0.0,155,-19,16557,70.26,0.535,0.546,1118,0,0,0,0
7850000,2,0.979946,0.199265,0.0,0.0,22.988,0.0,0.0,-12,-13,16182,47.942,0.192,0.002,1118,0,0,0,0
7850000,3,0.874146,0.485663,0.0,0.0,58.112,0.0,0.0,74,93,16277,116.352,1.56,0.814,1118,0,0,0,0
7850000,4,0.925673,0.378324,0.0,0.0,44.46,0.0,0.0,-17,21,16524,89.503,0.019,-0.448,1118,0,0,0,0
7850000,5,0.997571,-0.069652,-0.0,-0.0,-7.988,-0.0,0.0,71,-18,16501,-18.686,0.233,-0.786,1118,0,0,0,0
7855000,0,0.94626,0.323407,0.0,0.0,37.738,0.0,0.0,0,43,16403,72.876,-0.197,0.535,1233,0,0,0,0
7855000,1,0.94801,0.318239,0.0,0.0,37.113,0.0,0.0,-104,54,16283,76.455,-0.162,-0.226,1233,0,0,0,0
7855000,2,0.978691,0.20534,0.0,0.0,23.699,0.0,0.0,64,-43,16429,51.524,-0.749,-0.588,1233,0,0,0,0
7855000,3,0.877724,0.479166,0.0,0.0,57.262,0.0,0.0,-150,60,16379,112.315,1.406,-0.1,1233,0,0,0,0
7855000,4,0.930778,0.365584,0.0,0.0,42.887,0.0,0.0,-11,-3,16527,85.128,0.984,-0.578,1233,0,0,0,0
7855000,5,0.99712,-0.075838,-0.0,-0.0,-8.699,-0.0,0.0,151,50,16372,-16.32,-0.319,0.947,1233,0,0,0,0
7860000,0,0.94378,0.330576,0.0,0.0,38.607,0.0,0.0,-40,0,16490,75.028,0.376,1.244,1349,0,0,0,0
7860000,1,0.943537,0.331267,0.0,0.0,38.691,0.0,0.0,16,200,16342,77.895,1.765,-0.239,1349,0,0,0,0
7860000,2,0.977457,0.211133,0.0,0.0,24.377,0.0,0.0,15,-124,16418,48.012,0.618,0.69,1349,0,0,0,0
7860000,3,0.881334,0.472494,0.0,0.0,56.393,0.0,0.0,-129,-76,16434,110.781,0.446,0.057,1349,0,0,0,0
7860000,4,0.935726,0.352728,0.0,0.0,41.309,0.0,0.0,49,73,16539,80.717,-1.509,-0.051,1349,0,0,0,0
7860000,5,0.996653,-0.081743,-0.0,-0.0,-9.377,-0.0,0.0,1,97,16298,-18.21,1.001,0.726,1349,0,0,0,0
7865000,0,0.941193,0.33787,0.0,0.0,39.494,0.0,0.0,6,-82,16476,77.305,0.087,-0.015,1467,0,0,0,0
7865000,1,0.938877,0.344254,0.0,0.0,40.272,0.0,0.0,8,-98,16390,78.739,-0.38,-0.965,1467,0,0,0,0
7865000,2,0.976253,0.216634,0.0,0.0,25.023,0.0,0.0,-87,36,16547,49.352,-1.34,1.215,1467,0,0,0,0
7865000,3,0.884965,0.465658,0.0,0.0,55.506,0.0,0.0,-94,10,16361,111.624,0.447,0.155,1467,0,0,0,0
7865000,4,0.940503,0.339785,0.0,0.0,39.728,0.0,0.0,114,36,16337,79.129,0.048,-0.466,1467,0,0,0,0
7865000,5,0.996177,-0.087354,-0.0,-0.0,-10.023,-0.0,0.0,0,112,16530,-21.232,1.529,0.327,1467,0,0,0,0
7870000,0,0.938502,0.345274,0.0,0.0,40.397,0.0,0.0,48,-62,16354,83.101,0.707,0.925,1586,0,0,0,0
7870000,1,0.934039,0.35717,0.0,0.0,41.853,0.0,0.0,224,-207,16405,85.835,0.853,-0.113,1586,0,0,0,0
7870000,2,0.975085,0.221833,0.0,0.0,25.633,0.0,0.0,-252,-193,16113,50.442,-0.78,-1.482,1586,0,0,0,0
7870000,3,0.888606,0.458672,0.0,0.0,54.603,0.0,0.0,77,-153,16431,110.118,1.682,-0.606,1586,0,0,0,0
7870000,4,0.9451,0.326781,0.0,0.0,38.147,0.0,0.0,150,-142,16526,77.081,-0.336,0.125,1586,0,0,0,0
7870000,5,0.995698,-0.092661,-0.0,-0.0,-10.633,-0.0,0.0,8,-32,16301,-20.446,0.196,-0.121,1586,0,0,0,0
7875000,0,0.935709,0.352772,0.0,0.0,41.314,0.0,0.0,20,57,16184,80.126,0.465,-0.705,1704,4,0,0,0
7875000,1,0.929036,0.369989,0.0,0.0,43.43,0.0,0.0,-103,11,16504,85.332,-0.643,-0.467,1704,4,0,0,0
7875000,2,0.97396,0.22672,0.0,0.0,26.208,0.0,0.0,43,-8,16433,53.699,-1.083,-1.312,1704,4,0,0,0
7875000,3,0.892247,0.451548,0.0,0.0,53.686,0.0,0.0,62,-68,16388,107.357,-0.189,0.112,1704,4,0,0,0
7875000,4,0.949507,0.313745,0.0,0.0,36.57,0.0,0.0,-17,11,16389,72.604,-0.585,0.031,1704,4,0,0,0
7875000,5,0.995221,-0.097653,-0.0,-0.0,-11.208,-0.0,0.0,-189,127,16353,-22.493,1.232,0.62,1704,4,0,0,0
7880000,0,0.932818,0.360347,0.0,0.0,42.243,0.0,0.0,23,8,16257,82.854,0.53,1.35,1822,20,0,0,0
7880000,1,0.92388,0.382683,0.0,0.0,45.0,0.0,0.0,-22,62,16325,90.272,0.498,-0.869,1822,20,0,0,0
7880000,2,0.972886,0.231287,0.0,0.0,26.746,0.0,0.0,-66,-124,16359,53.613,0.833,0.55,1822,20,0,0,0
7880000,3,0.895878,0.444299,0.0,0.0,52.757,0.0,0.0,-37,-166,16450,111.147,-0.72,-0.354,1822,20,0,0,0
7880000,4,0.953717,0.300706,0.0,0.0,35.0,0.0,0.0,79,24,16411,71.121,-0.493,-1.935,1822,20,0,0,0
7880000,5,0.994751,-0.102321,-0.0,-0.0,-11.746,-0.0,0.0,-46,202,16519,-25.329,0.677,1.242,1822,20,0,0,0
7885000,0,0.929833,0.367982,0.0,0.0,43.182,0.0,0.0,-59,-27,16438,86.812,0.688,1.009,1939,48,0,0,0
7885000,1,0.918584,0.395226,0.0,0.0,46.56,0.0,0.0,-145,-120,16527,96.245,-0.736,-0.701,1939,48,0,0,0
7885000,2,0.971868,0.235526,0.0,0.0,27.245,0.0,0.0,-35,86,16295,54.258,0.281,-0.018,1939,48,0,0,0
7885000,3,0.899491,0.43694,0.0,0.0,51.818,0.0,0.0,-40,-95,16416,101.228,-1.061,-0.064,1939,48,0,0,0
7885000,4,0.957722,0.287694,0.0,0.0,33.44,0.0,0.0,-4,125,16596,68.348,0.34,-0.516,1939,48,0,0,0
7885000,5,0.994296,-0.106656,-0.0,-0.0,-12.245,-0.0,0.0,105,-158,16298,-23.017,0.666,0.325,1939,48,0,0,0
7890000,0,0.926757,0.375662,0.0,0.0,44.13,0.0,0.0,-2,12,16336,87.452,0.08,-0.233,2054,87,0,0,0
7890000,1,0.913164,0.407592,0.0,0.0,48.107,0.0,0.0,52,-22,16219,96.76,0.92,0.439,2054,87,0,0,0
7890000,2,0.970914,0.239428,0.0,0.0,27.706,0.0,0.0,60,146,16307,54.659,0.523,-1.221,2054,87,0,0,0
7890000,3,0.903075,0.429483,0.0,0.0,50.87,0.0,0.0,142,-68,16381,101.049,0.372,-0.108,2054,87,0,0,0
7890000,4,0.961519,0.274737,0.0,0.0,31.893,0.0,0.0,-6,-244,16325,65.262,-0.558,0.384,2054,87,0,0,0
7890000,5,0.993859,-0.11065,-0.0,-0.0,-12.706,-0.0,0.0,-8,1,16507,-23.899,-0.536,0.994,2054,87,0,0,0
7895000,0,0.923595,0.38337,0.0,0.0,45.085,0.0,0.0,7,-176,16284,89.41,0.677,-1.167,2166,137,0,0,0
7895000,1,0.907637,0.419756,0.0,0.0,49.638,0.0,0.0,-110,69,16253,100.703,0.36,-0.724,2166,137,0,0,0
